# 0.4800 0.5150
# 0.5150 0.5300
4.676558683569704044e+03 1.050539384267335175e+00 2.713321980866600924e-03 1.000000000000000000e+00 0.000000000000000000e+00
4.676808749735161655e+03 1.085564438219043693e+00 2.239149224375047709e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.677058815900858463e+03 1.121673626586018324e+00 2.447363991710138631e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.677308882066793558e+03 1.110432340935499251e+00 2.636552505381262179e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.677558948232968760e+03 1.054323440305612314e+00 1.592605663303114927e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.677809014399381340e+03 1.006114066983947231e+00 7.640855551925951339e-03 1.000000000000000000e+00 0.000000000000000000e+00
4.678059080566034027e+03 9.765796724566271347e-01 1.667345073450615667e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.678309146732925001e+03 9.496895561716364176e-01 4.187180739540824481e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.678559212900055172e+03 9.319881253239176155e-01 1.162436716116133084e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.678809279067423631e+03 9.718981031494272615e-01 1.910832072019713612e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.679059345235030378e+03 1.018865953921785916e+00 1.269243400283848189e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.679309411402876322e+03 1.012972230902082771e+00 1.294987746965381437e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.679559477570961462e+03 9.877905380465139551e-01 1.906944293928697354e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.679809543739284891e+03 9.244095959581144495e-01 2.819269820005687599e-03 1.000000000000000000e+00 0.000000000000000000e+00
4.680059609907846607e+03 8.912148399326620396e-01 2.080440274227712827e-03 1.000000000000000000e+00 0.000000000000000000e+00
4.680309676076646610e+03 9.030945910767456120e-01 1.822293450414957938e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.680559742245684902e+03 9.413566374459259034e-01 2.115922654618840326e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.680809808414962390e+03 9.673386315609836528e-01 1.732831665081213668e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.681059874584478166e+03 9.784864782892027657e-01 1.823278498133806824e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.681309940754233139e+03 9.293737710749894188e-01 5.514329966229247759e-03 1.000000000000000000e+00 0.000000000000000000e+00
4.681560006924224581e+03 9.143950440034935845e-01 1.200239158412175211e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.681810073094455220e+03 9.169734673933911395e-01 3.269178855556642560e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.682060139264923237e+03 9.573748977927841741e-01 6.738189177631526139e-03 1.000000000000000000e+00 0.000000000000000000e+00
4.682310205435630451e+03 1.042263168078621183e+00 1.375560358682903495e-02 1.000000000000000000e+00 0.000000000000000000e+00
4.682560271606575043e+03 1.061396936587548856e+00 1.441169141389786468e-02 1.000000000000000000e+00 0.000000000000000000e+00
